생태구명	정점명	관측년도	관측월	조사일자	날씨	수심	투명도(m)	수온(℃) 표층	수온(℃) 저층	염분 표층	염분 저층	수소이온농도 표층	수소이온농도 저층	용존산소량(㎎/L) 표층	용존산소량(㎎/L) 저층	화학적산소요구량(㎎/L) 표층	화학적산소요구량(㎎/L) 저층	암모니아성질소(㎍/L) 표층	암모니아성질소(㎍/L) 저층	아질산성질소(㎍/L) 표층	아질산성질소(㎍/L) 저층	질산성질소(㎍/L) 표층	질산성질소(㎍/L) 저층	용존무기질소(㎍/L) 표층	용존무기질소(㎍/L) 저층	총질소(㎍/L) 표층	총질소(㎍/L) 저층	용존무기인(㎍/L) 표층	용존무기인(㎍/L) 저층	총인(㎍/L) 표층	총인(㎍/L) 저층	규산규소(㎍/L) 표층	규산규소(㎍/L) 저층	부유물질(㎎/L) 표층	부유물질(㎎/L) 저층	클로로필a(㎍/L) 표층	클로로필a(㎍/L) 저층	WQI등급
대한해협	낙동강하구7	2015	08	2015-08-06	맑음	6	1.3	23.61	21.78	27.45	31.59	8.40	8.21	9.31	8.79	5.07	1.76	3.90	11.00	54.00	2.00	584.70	12.30	642.70	25.40			2.10	5.20	42.40		1307.30	334.90	7.20	7.40	22.56	4.28	3
대한해협	낙동강하구8	2015	08	2015-08-06	맑음	4	1.4	21.27	21.86	32.11	31.54	8.34	8.17	9.39	8.58	4.22	2.01	1.80	12.20	38.10	2.00	417.70	7.90	457.60	22.10			1.70	2.30	36.10		1157.90	200.40	9.20	17.00	12.72	9.92	3
대한해협	낙동강하구9	2015	08	2015-08-06	맑음	8	2.0	21.62	20.88	31.84	32.58	8.26	8.26	9.21	9.69	2.33	1.72	1.30	1.70	9.70	0.50	95.60	1.10	106.60	3.30			1.40	1.10	25.90		460.50	117.90	7.20	8.20	8.20	7.44	2
대한해협	낙동강하구10	2015	08	2015-08-06	맑음	4	2.6	20.53	20.51	32.86	32.86	8.28	8.26	9.79	9.77	1.72	1.91	0.90	0.80	0.50	0.50	1.10	1.40	2.50	2.70			1.20	0.90	14.70		100.20	122.20	7.60	5.00	4.60	6.76	1
대한해협	울산2	2015	05	2015-05-06	구름조금	34	2.9	13.83	12.21	33.52	34.17	8.23	8.17	8.76	6.82	0.63	0.53	32.60	53.30	7.30	3.90	105.20	135.50	145.00	192.60			12.40	24.60	29.90		337.90	524.60	4.60	17.00	4.56	0.62	3
대한해협	울산3	2015	05	2015-05-06	구름조금	18	3.0	14.84	13.06	32.86	34.09	8.23	8.22	8.83	7.42	0.98	0.78	48.10	41.70	8.60	6.00	116.30	107.80	173.10	155.50			15.40	18.60	35.00		387.80	464.10	5.40	6.50	5.97	2.32	2
대한해협	울산4	2015	05	2015-05-06	구름조금	12	2.9	14.84	14.65	32.55	32.87	8.21	8.23	7.62	7.89	1.27	0.75	185.30	100.00	11.70	10.10	152.80	114.70	349.80	224.90			28.20	24.30	47.80		433.80	393.20	2.90	3.20	1.86	2.28	2
대한해협	울산5	2015	05	2015-05-07	맑음	10	3.4	15.38	13.60	32.21	34.78	8.20	8.22	8.35	7.63	1.08	0.66	145.40	52.20	12.40	7.90	164.70	114.80	322.50	174.90			23.10	19.70	43.10		414.20	407.40	3.80	6.20	4.92	4.72	2
대한해협	울산6	2015	05	2015-05-06	구름조금	13	3.8	14.67	14.38	32.67	33.09	8.23	8.26	8.19	8.09	1.03	1.03	119.40	74.00	10.30	9.50	130.80	108.80	260.50	192.20			23.20	19.30	35.80		397.90	376.70	2.20	1.80	2.64	2.80	2
대한해협	울산7	2015	05	2015-05-07	맑음	13	2.6	15.42	16.40	32.84	32.95	7.87	8.02	7.85	7.68	1.08	1.12	91.40	66.70	15.10	11.40	195.30	156.70	301.70	234.80			19.60	18.80	33.40		424.10	425.50	5.60	8.80	5.44	5.32	2
대한해협	울산8	2015	05	2015-05-07	맑음	9	3.0	15.64	14.62	30.17	32.21	8.11	8.17	7.40	7.80	1.69	1.24	294.30	145.90	19.30	13.10	292.80	165.70	606.30	324.70			32.50	24.20	44.50		507.40	401.80	5.80	5.20	3.09	5.04	2
대한해협	울산9	2015	05	2015-05-07	맑음	23	3.1	13.64	12.94	33.53	34.33	8.25	8.20	8.26	7.18	1.45	1.22	31.00	13.80	7.20	4.20	122.30	127.20	160.50	145.20			16.30	22.10	29.00		399.80	500.90	6.60	9.40	4.20	0.59	2
대한해협	울산10	2015	05	2015-05-07	맑음	23	3.5	14.05	12.80	33.52	34.03	8.23	8.19	8.62	7.34	1.13	0.58	18.10	31.40	7.30	5.80	119.50	123.10	144.90	160.20			13.10	18.80	25.90		342.50	451.10	4.00	6.60	4.64	1.77	2
대한해협	울산11	2015	05	2015-05-07	맑음	13	2.3	14.70	13.77	32.85	33.66	8.25	8.23	8.76	7.92	1.10	1.10	2.50	33.40	7.70	8.20	140.00	124.40	150.30	166.00			12.40	16.50	26.70		356.30	388.50	5.80	6.20	5.24	4.68	1
대한해협	울산12	2015	05	2015-05-07	맑음	24	2.7	13.40	12.90	33.83	34.10	8.27	8.24	8.45	7.32	0.92	1.08	19.20	28.80	5.80	5.20	122.80	130.50	147.70	164.50			16.30	20.50	23.60		420.00	477.70	4.40	7.60	2.45	1.36	2
대한해협	온산1	2015	05	2015-05-07	맑음	16	2.8	13.98	14.98	33.03	32.62	8.25	8.24	8.81	7.92	1.40	1.07	1.00	22.10	8.60	7.10	180.80	133.00	190.40	162.10			11.20	16.20	30.30		359.40	405.90	4.80	5.80	5.84	3.90	1
대한해협	온산2	2015	05	2015-05-07	맑음	17	2.4	13.49	12.71	33.80	33.99	8.28	8.22	8.04	7.46	1.05	0.92	18.80	30.60	6.30	5.70	121.10	122.90	146.30	159.30			16.70	19.40	28.60		459.30	493.10	7.00	7.60	2.70	1.92	2
대한해협	온산4	2015	05	2015-05-07	맑음	13	2.9	13.89	12.94	33.01	33.82	8.27	8.20	8.97	7.56	1.45	0.68	2.40	35.80	8.80	7.00	184.80	117.60	196.00	160.40			10.20	18.40	26.40		373.30	421.10	6.80	7.00	5.48	3.08	2
대한해협	온산5	2015	05	2015-05-07	맑음	13	2.7	14.45	14.45	32.59	33.02	8.25	8.23	9.19	7.90	1.27	0.92	4.50	28.80	8.20	7.60	188.50	133.10	201.20	169.50			7.90	15.30	24.60		339.80	382.70	7.80	8.20	5.92	4.04	1
대한해협	온산6	2015	05	2015-05-07	맑음	18	3.2	14.31	12.99	32.71	34.87	8.26	8.22	9.35	7.58	1.44	0.83	2.40	26.50	9.40	6.40	232.80	126.50	244.60	159.40			9.00	19.20	26.00		376.50	462.50	5.00	7.00	5.72	2.75	3
대한해협	온산7	2015	05	2015-05-07	맑음	19	3.6	14.86	13.62	33.18	33.93	8.20	8.20	8.92	7.85	1.00	0.90	19.50	31.20	8.10	7.40	117.40	117.00	145.00	155.60			11.00	17.50	25.40		308.70	393.90	4.60	5.60	5.68	3.80	1
대한해협	온산8	2015	05	2015-05-07	맑음	21	3.1	13.54	12.71	33.71	33.93	8.26	8.21	8.19	7.56	1.24	0.66	15.30	32.40	6.20	6.20	120.90	124.70	142.40	163.40			12.30	19.00	24.80		371.10	455.10	2.60	4.60	3.79	2.39	2
대한해협	온산9	2015	05	2015-05-07	맑음	24	3.5	13.46	13.42	33.72	33.82	8.26	8.21	8.18	7.32	0.78	0.38	13.40	33.10	6.40	5.70	118.80	124.90	138.60	163.70			14.00	20.80	26.40		390.40	473.50	5.40	7.80	3.25	1.59	2
대한해협	부산1	2015	05	2015-05-07	맑음	18	3.3	14.48	13.30	33.59	33.80	8.28	8.26	8.61	7.90	0.75	0.55	42.20	37.40	8.70	7.50	122.10	88.20	173.00	133.00			11.50	14.10	30.80		335.70	346.70	5.00	12.40	3.78	2.60	1
대한해협	부산2	2015	05	2015-05-07	맑음	12	2.9	15.10	13.32	33.21	33.76	8.25	8.25	8.54	8.08	0.82	0.80	48.00	27.70	6.60	6.70	92.90	84.50	147.50	118.90			10.00	12.00	32.70		301.60	307.20	6.80	7.60	5.64	4.04	1
대한해협	부산3	2015	05	2015-05-07	맑음	10	2.8	15.00	15.29	33.31	33.32	8.26	8.24	10.41	9.06	1.24	1.04	41.90	16.10	8.50	7.20	119.00	68.70	169.40	92.00			7.80	9.40	31.90		222.80	257.60	6.80	6.60	7.73	7.08	2
대한해협	부산4	2015	05	2015-05-15	맑음	17	2.5	14.79	13.52	32.85	33.92	8.30	8.18	8.78	7.29	1.93	0.67	9.80	24.40	3.90	3.00	63.80	104.60	77.50	132.00			6.10	17.20	44.70		223.90	415.70	8.40	6.60	14.40	2.78	3
대한해협	부산5	2015	05	2015-05-15	맑음	23	2.7	14.45	13.09	32.44	33.86	8.29	8.17	8.48	7.26	1.01	0.40	7.80	8.40	4.00	3.70	97.90	104.90	109.70	117.00			6.50	17.90	31.70		274.30	404.10	8.80	12.40	8.46	0.86	3
대한해협	부산6	2015	05	2015-05-15	맑음	25	2.2	13.81	13.05	33.22	33.75	8.26	8.20	7.87	7.17	0.52	0.37	8.40	12.40	4.20	3.40	74.60	101.50	87.20	117.20			8.70	18.00	27.80		316.20	402.80	8.80	11.60	4.32	0.84	3
대한해협	부산7	2015	05	2015-05-07	맑음	40	2.5	13.65	12.96	33.42	33.84	8.27	8.26	8.80	9.59	0.90	0.77	13.90	17.70	4.80	5.60	56.60	85.50	75.20	108.80			6.50	14.70	21.90		276.70	370.60	5.80	16.40	5.00	0.66	1
대한해협	부산8	2015	05	2015-05-15	맑음	11	2.0	13.99	13.69	33.29	33.65	7.84	8.07	7.84	7.36	1.44	0.90	28.70	23.40	4.80	3.80	97.60	104.30	131.10	131.40			10.20	13.00	28.70		317.50	378.40	7.00	5.80	6.96	3.73	3
대한해협	부산9	2015	05	2015-05-15	맑음	15	2.3	14.93	13.49	32.38	33.94	8.30	8.20	8.02	6.73	1.06	1.16	6.40	10.10	3.50	3.30	66.30	91.50	76.20	104.90			3.20	12.60	20.00		243.40	364.00	7.20	9.40	8.64	2.58	4
대한해협	부산10	2015	05	2015-05-15	맑음	14	2.1	17.49	14.54	32.45	33.87	8.48	8.23	9.91	7.43	1.70	0.99	5.60	23.80	0.40	3.10	18.10	88.60	24.20	115.60			3.60	15.80	27.30		125.80	388.20	7.80	11.60	12.24	2.64	3
대한해협	부산11	2015	05	2015-05-15	맑음	11	1.7	16.14	14.92	31.34	33.13	8.49	8.23	9.68	7.39	2.98	1.31	8.90	16.30	1.60	3.20	38.00	79.00	48.50	98.50			5.40	11.80	38.00		244.70	349.90	9.20	7.60	16.72	3.96	4
대한해협	부산12	2015	05	2015-05-07	맑음	12	2.9	15.60	13.79	33.53	33.72	8.15	8.09	10.26	8.80	1.58	1.09	5.80	19.20	4.50	5.90	39.20	65.20	49.40	90.20			6.70	10.60	20.90		213.50	301.80	6.80	8.40	6.28	5.12	1
대한해협	부산13	2015	05	2015-05-07	맑음	9	2.9	15.69	15.82	33.26	33.25	8.20	8.21	11.08	8.90	1.66	0.51	20.20	19.80	8.30	6.90	77.20	67.00	105.70	93.70			4.70	8.70	28.70		146.90	228.10	11.40	7.20	8.56	6.40	2
대한해협	부산14	2015	05	2015-05-07	맑음	9	3.2	15.21	15.18	30.92	31.23	8.28	8.29	9.05	8.95	1.39	1.33	159.00	108.70	11.70	12.20	126.70	133.70	297.30	254.60			18.30	18.40	41.00		342.90	360.40	6.20	6.40	4.48	4.40	2
대한해협	부산15	2015	05	2015-05-07	맑음	22	2.6	13.81	12.94	33.58	33.84	8.28	8.26	8.98	7.83	1.01	0.47	16.00	26.70	5.10	5.60	64.00	87.00	85.10	119.20			7.90	15.30	24.70		321.40	387.00	12.80	21.20	5.32	1.18	1
대한해협	부산16	2015	05	2015-05-07	맑음	16	2.3	14.26	13.19	33.54	33.79	8.29	8.28	9.04	7.92	0.80	0.23	24.40	25.20	5.50	5.30	67.70	87.90	97.70	118.40			8.90	14.80	27.70		300.10	362.30	11.00	15.00	6.36	2.05	2
대한해협	부산17	2015	05	2015-05-07	맑음	14	3.1	13.61	14.58	33.61	33.54	8.27	8.25	8.61	7.94	0.90	0.69	24.50	28.80	5.50	5.60	70.60	85.70	100.60	120.00			11.00	13.30	23.70		333.00	352.40	9.00	9.40	3.75	2.35	1
대한해협	낙동1	2015	05	2015-05-15	맑음	20	1.9	15.05	13.34	31.38	33.89	8.46	8.21	10.17	6.90	1.16	0.45	14.40	17.20	2.40	3.30	46.70	71.20	63.50	91.70			5.20	3.30	30.70		344.50	435.50	7.20	7.40	9.97	0.74	4
대한해협	낙동4	2015	05	2015-05-15	맑음	24	1.8	16.45	13.54	28.40	33.88	8.61	8.24	11.99	6.97	2.12	0.80	12.00	19.80	2.20	1.70	34.70	117.80	48.90	139.30			1.90	17.90	38.00		200.30	429.40	8.80	9.60	15.48	0.93	4
대한해협	행암만1	2015	05	2015-05-17	맑음	9	2.6	17.86	16.36	31.82	33.03	8.62	8.47	10.99	9.20	2.63	1.50	6.90	5.80	0.40	0.30	1.30	1.60	8.60	7.70			1.60	1.50	24.80		360.60	322.50	5.60	13.60	6.96	9.25	2
대한해협	행암만2	2015	05	2015-05-17	맑음	7	2.9	19.04	18.31	31.79	32.05	8.76	8.59	13.67	9.96	3.09	2.65	12.70	7.60	0.10	0.30	2.00	1.30	14.80	9.20			3.00	1.90	29.40		359.40	317.40	16.40	47.00	9.96	8.88	2
대한해협	행암만3	2015	05	2015-05-17	맑음	6	2.5	19.07	19.17	31.60	31.72	8.72	8.65	11.60	10.62	2.65	3.38	49.20	25.30	0.90	0.50	3.70	2.50	53.90	28.30			2.90	1.30	29.40		457.70	417.60	7.60	11.60	6.16	10.14	1
대한해협	행암만4	2015	05	2015-05-17	맑음	5	1.9	19.21	18.04	30.78	31.71	8.54	8.45	9.41	7.73	3.22	1.84	137.50	107.40	3.20	1.40	17.80	9.00	158.50	117.70			4.40	4.70	45.90		632.40	556.50	11.60	16.20	10.20	8.46	3
대한해협	마산만1	2015	05	2015-05-16	맑음	7	1.8	18.58	18.54	28.23	27.90	8.80	8.72	12.17	11.39	5.46	5.76	14.70	12.60	0.10	0.10	1.30	1.10	16.10	13.90			4.20	2.10	60.60		1090.30	912.90	8.00	10.70	24.30	17.50	3
대한해협	마산만2	2015	05	2015-05-16	맑음	14	3.0	17.94	15.86	30.05	32.25	8.65	8.22	10.25	4.40	1.57	0.72	6.90	6.70	0.20	0.20	1.10	1.00	8.30	7.90			2.40	1.50	24.70		719.50	542.20	5.80	6.80	4.68	5.72	4
대한해협	마산만3	2015	05	2015-05-16	맑음	12	2.3	17.68	15.58	29.51	32.04	8.57	8.10	10.22	4.69	4.35	1.97	11.30	12.30	0.60	0.20	2.10	1.90	13.90	14.40			1.60	1.60	35.20		874.60	723.90	7.00	7.60	8.28	5.12	5
대한해협	마산만4	2015	05	2015-05-16	맑음	12	1.9	17.88	17.28	28.82	30.00	8.71	7.98	11.73	3.48	5.58	1.83	10.30	19.60	0.20	0.20	1.10	1.00	11.60	20.70			4.50	3.90	42.60		961.40	881.70	11.00	4.70	15.10	2.31	5
대한해협	마산만5	2015	05	2015-05-16	맑음	26	3.5	17.53	14.84	30.35	32.65	8.61	8.04	10.34	4.27	2.67	1.55	7.20	22.90	0.30	0.40	1.40	3.10	8.90	26.40			1.90	3.50	20.40		629.60	807.00	5.60	9.00	7.09	2.84	4
대한해협	마산만6	2015	05	2015-05-16	맑음	15	3.6	17.88	16.30	31.29	32.11	8.43	8.62	11.16	9.38	2.75	2.14	8.10	9.80	0.20	0.40	2.20	2.50	10.50	12.70			2.10	1.40	18.30		384.20	334.30	5.70	8.30	4.90	8.10	1
대한해협	마산만7	2015	05	2015-05-16	맑음	12	3.2	17.01	15.37	31.91	33.34	8.54	8.26	10.13	8.52	1.89	1.48	6.20	9.10	0.30	0.70	3.20	14.80	9.60	24.50			1.50	1.40	29.40		245.10	294.40	4.50	10.10	4.23	5.25	1
대한해협	마산만8	2015	05	2015-05-16	맑음	30	2.3	15.81	14.23	32.28	33.43	8.42	8.24	9.27	7.24	2.30	0.89	7.10	17.70	0.60	2.90	6.10	63.30	13.70	83.90			1.40	6.90	17.80		218.40	386.30	6.60	10.40	11.16	2.77	3
대한해협	마산만9	2015	05	2015-05-16	맑음	9	1.6	19.35	18.89	26.85	29.36	8.73	8.11	12.85	4.39	4.23	1.63	29.40	37.00	0.60	0.60	2.10	2.70	32.00	40.30			6.10	6.50	28.20		1121.40	832.60	14.70	2.00	2.41	2.17	4
대한해협	마산만10	2015	05	2015-05-16	맑음	7	1.2	18.98	16.55	26.87	29.84	8.89	8.48	13.89	8.29	3.99	3.77	17.70	15.80	0.20	0.10	1.30	1.00	19.20	16.90			5.40	2.60	79.60		1111.90	958.70	16.50	10.50	22.50	10.80	3
대한해협	마산만11	2015	05	2015-05-16	맑음	5	1.0	19.13	18.71	26.83	27.42	8.95	8.88	14.52	13.05	3.44	1.75	22.50	23.60	0.30	0.30	2.00	1.40	24.90	25.20			33.40	21.90	66.00		1088.80	1080.80	18.50	18.50	22.23	39.60	3
대한해협	마산만12	2015	05	2015-05-16	맑음	4	0.8	18.70	18.58	26.01	26.07	9.02	8.87	15.01	13.42	4.43	3.03	63.00	48.40	0.20	0.20	0.40	1.90	63.60	50.50			46.10	33.60	214.90		1400.40	1381.20	28.00	29.50	65.40	92.40	4
대한해협	마산만13	2015	05	2015-05-16	맑음	8	0.7	18.16	16.51	27.20	27.94	8.89	8.28	13.99	6.38	3.56	2.92	54.40	22.80	0.80	0.40	2.10	2.90	57.20	26.10			32.50	5.10	244.00		1362.20	965.90	27.00	9.00	90.60	18.90	5
대한해협	마산만14	2015	05	2015-05-16	맑음	6	0.6	18.85	16.08	25.96	29.84	8.85	8.78	13.84	11.73	3.57	1.65	58.10	48.30	0.00	0.40	0.90	2.00	59.10	50.80			50.10	34.90	262.70		1763.60	1520.50	36.00	152.00	93.00	78.00	4
대한해협	마산만15	2015	05	2015-05-16	맑음	10	0.5	19.71	15.74	23.80	31.29	8.84	8.03	14.25	4.07	4.31	3.07	84.70	103.80	0.60	0.70	2.90	5.90	88.30	110.40			88.80	24.40	96.90		1632.30	973.30	47.00	8.00	129.60	8.60	5
대한해협	진해만1	2015	05	2015-05-16	맑음	23	2.9	15.78	13.85	31.90	33.80	8.41	8.21	8.95	6.90	2.33	0.44	4.30	15.80	1.10	4.00	10.90	85.00	16.30	104.70			0.80	12.00	28.00		206.60	424.70	4.80	9.40	7.08	1.85	3
대한해협	진해만2	2015	05	2015-05-16	맑음	13	3.1	17.76	16.16	31.46	32.64	8.59	8.29	10.67	7.19	2.56	1.47	5.20	14.40	0.10	1.40	0.30	10.70	5.50	26.50			0.50	1.60	19.60		335.60	477.80	6.60	6.60	5.92	5.56	2
대한해협	진해만3	2015	05	2015-05-17	맑음	13	2.8	18.92	17.22	30.19	31.06	8.52	8.19	10.64	5.94	2.57	1.86	2.80	7.90	0.50	0.60	6.50	2.20	9.80	10.60			0.40	1.80	16.70		97.40	560.50	9.70	7.20	3.82	4.71	3
대한해협	진해만4	2015	05	2015-05-17	맑음	5	1.1	19.83	20.50	26.24	26.57	8.24	8.26	9.37	9.05	2.03	3.62	14.30	10.60	10.00	4.40	172.30	59.90	196.70	75.00			1.20	1.00	55.50		1304.80	924.80	16.40	10.20	9.48	9.23	3
대한해협	진해만5	2015	05	2015-05-17	맑음	11	4.2	17.27	13.19	32.01	32.31	8.29	8.32	9.16	9.08	1.94	3.26	1.00	1.10	0.10	0.50	1.30	0.40	2.40	2.00			0.10	0.60	14.90		402.70	437.60	8.90	7.40	2.30	3.18	1
대한해협	진해만6	2015	05	2015-05-17	맑음	13	2.7	17.51	16.27	31.20	32.09	8.23	8.23	8.11	6.85	3.10	2.99	5.80	37.30	0.60	1.60	3.30	4.50	9.70	43.40			0.30	3.00	18.40		143.60	556.20	7.80	9.70	2.60	4.00	2
대한해협	진해만7	2015	05	2015-05-17	맑음	18	3.5	18.63	14.73	30.75	33.50	8.49	8.12	10.30	5.42	2.57	1.60	1.30	27.20	0.30	3.50	1.30	18.80	2.90	49.50			1.70	8.50	13.80		47.90	952.90	7.60	4.60	2.96	2.36	4
대한해협	진해만8	2015	05	2015-05-17	맑음	25	3.4	17.36	12.99	31.52	32.93	8.42	8.07	10.12	4.74	2.72	1.92	0.60	35.60	1.90	3.90	6.70	22.90	9.30	62.40			1.40	7.30	13.30		108.70	1028.60	9.90	7.50	2.54	1.39	4
대한해협	진해만9	2015	05	2015-05-17	맑음	21	4.1	17.75	13.54	31.79	32.87	8.36	8.00	9.36	3.95	1.83	1.90	0.70	13.10	0.50	1.20	1.70	5.20	2.80	19.50			0.20	5.40	15.60		138.70	1174.00	8.50	7.60	2.02	2.92	4
대한해협	진주만1	2015	05	2015-05-24	맑음	14	2.0	19.55	17.67	31.66	32.21	8.18	8.12	8.53	7.00	1.97	1.13	4.20	27.40	3.00	3.70	27.20	37.20	34.30	68.30			3.10	6.40	19.40		395.60	374.40	3.90	4.70	3.16	1.72	3
대한해협	진주만2	2015	05	2015-05-25	맑음	6	2.9	19.90	20.59	31.27	31.61	8.20	8.21	8.75	8.67	1.74	1.92	2.70	3.90	0.20	1.50	4.70	11.00	7.60	16.50			2.30	2.90	12.60		257.70	255.80	3.50	6.20	1.03	2.18	1
대한해협	광양만1	2015	05	2015-05-24	맑음	12	1.2	19.49	18.54	30.97	32.08	8.13	8.09	7.40	7.12	1.45	1.11	14.40	36.20	7.40	7.20	62.70	61.50	84.60	105.00			8.80	10.80	35.20		232.70	262.10	20.00	12.80	6.36	5.32	2
대한해협	광양만2	2015	05	2015-05-24	맑음	18	1.9	18.36	18.41	31.22	31.38	8.11	8.12	7.42	7.22	1.16	1.15	22.80	20.60	6.70	6.10	60.40	55.60	89.80	82.40			6.30	7.00	29.90		235.80	219.30	11.20	10.80	5.64	4.92	2
대한해협	광양만3	2015	05	2015-05-24	맑음	7	2.0	18.51	17.89	30.87	31.49	8.16	8.17	8.14	8.12	1.54	1.18	13.70	12.60	6.40	6.50	56.80	57.40	76.90	76.50			3.20	3.70	26.10		150.10	158.00	9.60	9.40	7.36	7.52	2
대한해협	광양만4	2015	05	2015-05-24	맑음	8	2.1	20.40	17.78	31.52	32.34	8.12	8.15	7.27	7.19	1.48	0.96	13.70	16.00	4.80	4.70	53.40	40.00	71.90	60.60			6.90	6.10	24.60		324.40	252.50	6.60	8.80	2.53	2.91	2
대한해협	광양만5	2015	05	2015-05-24	맑음	28	2.4	17.27	15.46	31.75	33.02	8.15	8.17	7.50	7.34	0.98	0.78	19.90	22.40	5.10	3.80	44.70	23.70	69.70	49.90			4.70	4.60	23.30		205.00	212.80	6.80	11.20	3.55	1.81	1
대한해협	광양만6	2015	05	2015-05-24	맑음	14	2.2	18.11	18.42	30.70	30.55	8.12	8.15	7.35	7.31	1.08	0.94	8.40	12.90	6.70	4.50	101.10	48.00	116.20	65.40			8.60	6.20	20.80		491.80	279.40	9.00	8.00	2.15	2.48	2
대한해협	광양만7	2015	05	2015-05-24	맑음	7	1.2	18.75	19.13	31.61	31.48	8.16	8.17	7.52	7.43	0.99	1.08	27.90	2.10	5.00	4.80	63.50	47.70	96.40	54.60			6.80	6.40	20.50		360.90	291.00	7.60	8.20	2.46	3.26	2
대한해협	광양만8	2015	05	2015-05-24	맑음	13	2.2	17.61	17.59	31.44	31.69	8.14	8.14	7.30	7.32	0.98	0.93	30.30	15.30	4.90	4.90	54.40	47.00	89.60	67.10			6.50	6.00	19.20		282.70	244.10	8.60	8.20	3.08	3.42	2
대한해협	광양만9	2015	05	2015-05-24	맑음	18	1.6	19.46	17.41	31.32	31.73	8.19	8.14	8.11	7.22	1.23	1.13	12.90	27.60	5.70	4.80	42.70	32.70	61.30	65.10			3.60	7.20	22.50		156.40	271.80	4.30	14.50	3.38	1.61	2
대한해협	광양만10	2015	05	2015-05-24	맑음	11	1.3	18.64	19.87	31.36	31.24	8.18	8.14	8.21	7.44	1.79	1.26	1.80	41.50	6.50	6.10	55.30	55.30	63.50	102.80			6.10	10.90	34.80		178.10	217.30	12.60	7.80	7.48	4.76	2
대한해협	광양만11	2015	05	2015-05-24	맑음	18	1.9	18.08	18.18	31.27	31.26	8.15	8.14	7.71	7.10	1.42	0.84	1.50	17.20	6.00	5.50	51.70	48.60	59.20	71.30			4.40	7.00	23.10		165.90	241.20	10.20	12.40	5.44	3.11	2
대한해협	광양만12	2015	05	2015-05-24	맑음	23	1.9	21.48	15.83	31.65	32.75	8.09	8.17	7.08	7.21	1.20	0.94	11.20	32.50	5.10	3.60	45.90	22.10	62.10	58.20			7.30	6.00	44.20		308.00	211.10	10.40	11.20	2.79	1.75	3
대한해협	섬진강하구1	2015	05	2015-05-27	맑음	6	1.1	22.48	19.45	11.88	26.79	7.70	7.54	13.32	6.78	3.62	0.71	6.10	64.60	19.10	11.00	765.00	376.90	790.20	452.50			9.40	13.70	23.90		580.80	376.90	7.20	11.10	17.50	10.26	5
대한해협	섬진강하구2	2015	05	2015-05-27	맑음	6	0.8	19.79	19.15	24.00	28.00	8.28	7.56	13.99	7.03	3.25	0.45	2.20	60.90	19.00	9.80	715.90	315.80	737.10	386.40			12.50	18.10	29.60		607.30	315.80	6.60	9.00	24.00	6.18	5
대한해협	섬진강하구3	2015	05	2015-05-27	맑음	3	1.3	20.86	20.28	23.14	22.58	8.50	7.64	14.26	9.41	2.73	1.70	5.90	22.30	18.30	15.30	691.50	565.80	715.80	603.50			8.60	8.00	33.20		684.90	565.80	7.10	10.00	30.48	37.92	3
대한해협	섬진강하구4	2015	05	2015-05-27	맑음	6	1.2	21.57	19.99	16.87	28.14	8.22	7.88	13.65	7.90	3.27	0.57	2.10	25.50	13.30	5.20	511.70	171.50	527.10	202.20			3.10	2.40	26.70		601.70	171.50	7.40	6.70	27.60	10.26	4
대한해협	섬진강하구5	2015	05	2015-05-27	맑음	7	0.9	22.30	19.16	17.75	29.85	8.45	7.73	13.31	7.33	2.99	0.42	11.00	37.50	15.90	2.80	837.60	50.30	864.50	90.60			7.70	14.40	28.90		767.60	50.30	7.30	16.40	34.32	8.16	4
대한해협	섬진강하구6	2015	05	2015-05-27	맑음	6	1.4	23.23	19.29	17.79	29.74	8.51	7.89	11.80	8.11	3.37	0.24	2.80	20.70	16.30	1.80	741.90	10.80	761.10	33.30			6.00	11.20	33.70		719.50	10.80	7.40	6.00	27.60	11.28	3
대한해협	섬진강하구7	2015	05	2015-05-27	맑음	6	1.5	22.06	19.52	22.69	29.73	8.38	7.71	11.98	8.46	4.80	2.61	3.90	15.90	18.90	1.10	188.50	21.40	211.30	38.40			6.80	3.80	35.80		803.90	21.40	6.10	7.50	27.36	12.40	3
대한해협	섬진강하구8	2015	05	2015-05-27	맑음	6	1.5	22.28	19.41	23.90	30.65	8.11	8.00	10.83	8.08	4.57	2.00	8.60	37.50	13.20	3.10	157.40	99.90	179.20	140.60			3.90	2.20	27.90		565.80	99.90	7.40	7.30	20.88	8.04	3
대한해협	섬진강하구9	2015	05	2015-05-27	맑음	5	1.4	21.58	19.15	25.14	31.16	8.43	8.05	11.33	8.19	4.42	2.21	8.00	28.40	5.80	0.50	223.90	14.80	237.70	43.70			1.60	1.30	31.10		474.70	14.80	5.20	8.20	21.72	6.30	3
대한해협	섬진강하구10	2015	05	2015-05-27	맑음	10	1.5	20.65	16.69	28.44	32.41	7.92	7.89	10.19	7.38	3.98	1.74	14.40	47.30	4.60	2.90	171.80	104.30	190.70	154.60			1.80	1.40	32.80		458.30	104.30	8.20	14.00	10.30	2.18	3
대한해협	여수1	2015	05	2015-05-23	구름조금	14	1.9	17.09	16.82	32.23	32.33	8.07	8.10	7.01	7.05	1.26	1.23	26.70	22.30	4.00	4.10	31.90	28.00	62.60	54.40			8.50	6.40	20.70		313.40	234.80	8.60	15.60	3.02	3.37	3
